latitude,longitude,pollutant_min,pollutant_max,pollutant_avg
28.83526,78.7446,50.0,70.0,55.0
28.840739,78.697531,79.0,208.0,132.0
28.88528,78.7388,61.0,162.0,105.0
28.856664,78.772638,6.0,6.0,6.0
28.856664,78.772638,40.0,40.0,40.0
25.32393,82.99687,41.0,121.0,80.0
27.571409,77.655757,26.0,116.0,62.0
30.075911,78.2859547,48.0,303.0,122.0
25.44919916,81.82735986,50.0,104.0,70.0
25.44919916,81.82735986,15.0,55.0,40.0
25.44919916,81.82735986,10.0,13.0,12.0
25.3505986,82.9083074,2.0,22.0,12.0
25.3505986,82.9083074,12.0,25.0,16.0
25.262326,82.995408,1.0,20.0,10.0
30.075911,78.2859547,40.0,72.0,45.0
23.685297,86.945968,15.0,28.0,22.0
23.685297,86.945968,8.0,31.0,21.0
23.697936,86.944395,5.0,9.0,6.0
23.618183,87.105718,22.0,104.0,63.0
28.5898,77.3101,9.0,28.0,16.0
28.56923,77.393848,144.0,459.0,321.0
28.56923,77.393848,7.0,195.0,195.0
25.494,81.863,12.0,12.0,12.0
25.494,81.863,7.0,9.0,8.0
22.629801,88.352017,58.0,195.0,131.0
22.554954,88.292568,46.0,120.0,93.0
22.554954,88.292568,8.0,30.0,19.0
22.6025571,88.3105664,16.0,97.0,51.0
22.6025571,88.3105664,11.0,132.0,80.0
28.802625,78.753728,36.0,78.0,42.0
29.4723508,77.7194031,7.0,27.0,16.0
29.4723508,77.7194031,2.0,79.0,20.0
28.5447608,77.3231257,3.0,14.0,9.0
22.611968,88.347422,90.0,259.0,142.0
22.5687319,88.2797276,4.0,86.0,56.0
22.5367507,88.3638022,72.0,316.0,142.0
22.5367507,88.3638022,27.0,67.0,46.0
22.5367507,88.3638022,8.0,13.0,9.0
22.58157048,88.41002457,25.0,31.0,25.0
22.58157048,88.41002457,8.0,34.0,12.0
22.55664,88.342674,80.0,211.0,130.0
22.55664,88.342674,84.0,143.0,113.0
22.55664,88.342674,24.0,88.0,33.0
22.627847,88.380669,10.0,62.0,43.0
22.51106,88.35142,4.0,54.0,35.0
22.5448082,88.3403691,66.0,120.0,101.0
22.5448082,88.3403691,4.0,35.0,18.0
22.5448082,88.3403691,42.0,105.0,57.0
22.5448082,88.3403691,5.0,67.0,45.0
26.6879226,88.4152495,45.0,235.0,119.0
25.7808257,84.7446768,1.0,5.0,2.0
25.7808257,84.7446768,7.0,43.0,10.0
24.7955,84.9994,6.0,10.0,7.0
24.792403,84.992416,1.0,7.0,5.0
24.792403,84.992416,4.0,6.0,5.0
24.792403,84.992416,29.0,40.0,32.0
24.762518,84.982348,51.0,90.0,76.0
25.697189,85.2459,49.0,181.0,102.0
25.697189,85.2459,44.0,102.0,72.0
26.181742,91.78063,74.0,309.0,174.0
26.349082,92.68449,79.0,200.0,126.0
26.349082,92.68449,4.0,4.0,4.0
26.446912,91.439057,6.0,6.0,6.0
26.446912,91.439057,7.0,8.0,8.0
24.82827,92.79525,5.0,7.0,6.0
26.987634,94.636574,31.0,97.0,67.0
26.987634,94.636574,4.0,19.0,10.0
26.146529,87.454184,25.0,137.0,84.0
25.5626095,84.663264,44.0,107.0,73.0
25.5626095,84.663264,38.0,64.0,51.0
24.75746,84.366208,7.0,18.0,14.0
25.42742023,86.13886079,10.0,11.0,11.0
25.42742023,86.13886079,38.0,67.0,55.0
25.42742023,86.13886079,9.0,82.0,30.0
27.103358,93.679645,6.0,6.0,6.0
26.071318,91.87488,14.0,31.0,20.0
26.10887,91.589544,75.0,146.0,119.0
26.10887,91.589544,1.0,17.0,13.0
16.5150833,80.5181667,5.0,8.0,6.0
14.675886,77.593027,30.0,42.0,35.0
13.20488,79.097889,55.0,80.0,67.0
13.20488,79.097889,53.0,79.0,65.0
13.20488,79.097889,5.0,6.0,5.0
13.20488,79.097889,46.0,62.0,52.0
26.1403345,85.3650192,45.0,70.0,55.0
25.586562,85.043586,83.0,303.0,200.0
25.586562,85.043586,34.0,122.0,60.0
25.592539,85.227158,96.0,110.0,104.0
26.80365,84.51954,57.0,167.0,80.0
26.80365,84.51954,22.0,24.0,23.0
25.265194,87.012947,46.0,56.0,50.0
25.204762,85.51496,9.0,10.0,9.0
16.536107,80.594233,26.0,46.0,37.0
16.486692,80.699436,87.0,106.0,93.0
16.486692,80.699436,81.0,101.0,88.0
17.72,83.3,74.0,368.0,122.0
26.0881305,87.93840336,43.0,70.0,53.0
26.0881305,87.93840336,12.0,19.0,16.0
27.308328,84.531742,47.0,270.0,89.0
16.9872867,81.7363176,9.0,35.0,17.0
16.9872867,81.7363176,30.0,52.0,40.0
28.656756,77.227234,62.0,129.0,100.0
28.7500499,77.1112615,5.0,10.0,7.0
28.7500499,77.1112615,34.0,39.0,36.0
28.498571,77.26484,103.0,483.0,357.0
28.498571,77.26484,107.0,459.0,315.0
28.498571,77.26484,7.0,14.0,11.0
28.498571,77.26484,11.0,24.0,15.0
28.5710274,77.0719006,47.0,168.0,84.0
28.5710274,77.0719006,24.0,35.0,28.0
28.5627763,77.1180053,117.0,483.0,340.0
28.6811736,77.3025234,77.0,398.0,317.0
28.6811736,77.3025234,34.0,130.0,66.0
28.54246,77.191651,18.0,152.0,52.0
28.54246,77.191651,54.0,129.0,103.0
28.73282,77.170633,167.0,500.0,401.0
28.73282,77.170633,4.0,83.0,23.0
28.58028,77.233829,36.0,145.0,83.0
28.58028,77.233829,2.0,11.0,7.0
28.58028,77.233829,1.0,28.0,14.0
28.5918245,77.2273074,116.0,388.0,234.0
25.610369,85.132568,1.0,24.0,21.0
25.619651,85.147382,8.0,9.0,9.0
25.599486,85.113666,68.0,138.0,99.0
25.599486,85.113666,46.0,150.0,112.0
25.599486,85.113666,33.0,113.0,48.0
25.596727,85.085624,93.0,194.0,125.0
25.596727,85.085624,5.0,6.0,5.0
25.596727,85.085624,1.0,2.0,2.0
25.366336,87.117468,80.0,133.0,113.0
22.12665,83.483212,54.0,352.0,143.0
22.12665,83.483212,2.0,2.0,2.0
22.1910172,83.5197009,56.0,119.0,75.0
22.1910172,83.5197009,13.0,18.0,15.0
21.258815,81.578979,35.0,134.0,86.0
21.258815,81.578979,47.0,56.0,51.0
28.695381,77.181665,8.0,9.0,8.0
28.695381,77.181665,5.0,122.0,48.0
28.4706914,77.1099364,86.0,415.0,305.0
28.7256504,77.2011573,69.0,189.0,121.0
28.5512005,77.2735737,9.0,68.0,25.0
28.656756,77.227234,179.0,500.0,400.0
26.2271665,84.3570427,8.0,9.0,9.0
26.2271665,84.3570427,64.0,119.0,78.0
21.194815,81.31477,5.0,6.0,6.0
25.0328,85.41948,76.0,101.0,88.0
25.892357,86.590325,97.0,334.0,153.0
22.08815,82.13737,28.0,72.0,42.0
21.371751,81.664929,41.0,93.0,67.0
21.371751,81.664929,39.0,151.0,106.0
30.379589,76.778328,59.0,182.0,105.0
30.379589,76.778328,9.0,11.0,10.0
30.379589,76.778328,15.0,32.0,22.0
28.6701,76.9254,12.0,14.0,13.0
28.3419248,77.319699,19.0,21.0,20.0
28.3419248,77.319699,14.0,15.0,15.0
28.806223,76.141105,89.0,302.0,157.0
28.530785,77.271255,14.0,24.0,19.0
28.623763,77.287209,7.0,14.0,11.0
28.623763,77.287209,16.0,172.0,41.0
28.674045,77.131023,6.0,73.0,27.0
28.639652,77.146275,6.0,22.0,16.0
28.639652,77.146275,1.0,16.0,6.0
28.63611,77.173332,76.0,188.0,122.0
28.710508,77.249485,66.0,118.0,106.0
28.531346,77.190156,1.0,6.0,4.0
28.672342,77.31526,142.0,500.0,365.0
28.672342,77.31526,41.0,129.0,66.0
28.699793,77.165453,9.0,11.0,10.0
28.699793,77.165453,28.0,120.0,77.0
23.107969,72.574648,1.0,61.0,34.0
22.977134,72.553024,130.0,198.0,162.0
22.977134,72.553024,15.0,108.0,77.0
23.020509,72.579261,15.0,80.0,35.0
23.020509,72.579261,13.0,24.0,17.0
23.020509,72.579261,1.0,60.0,26.0
23.243639,72.68994,8.0,9.0,8.0
23.221714,72.654328,103.0,194.0,125.0
21.170046,72.795405,16.0,16.0,16.0
23.041137,72.456691,26.0,53.0,38.0
23.041137,72.456691,6.0,34.0,9.0
23.023389,72.515201,7.0,24.0,14.0
23.076793,72.627874,7.0,80.0,43.0
28.611281,77.237738,90.0,441.0,295.0
28.611281,77.237738,16.0,26.0,21.0
28.636429,77.201067,6.0,48.0,26.0
28.636429,77.201067,3.0,117.0,48.0
28.563262,77.186937,19.0,53.0,34.0
28.6514781,77.1473105,220.0,358.0,313.0
28.6514781,77.1473105,203.0,462.0,309.0
28.6514781,77.1473105,21.0,41.0,30.0
28.822836,77.101981,12.0,110.0,36.0
28.6573814,77.1585447,144.0,462.0,276.0
28.52123,76.37138,10.0,13.0,11.0
29.5364,75.0158,13.0,25.0,20.0
29.5364,75.0158,12.0,15.0,13.0
29.5364,75.0158,42.0,81.0,61.0
29.0272,77.0621,51.0,110.0,83.0
29.0272,77.0621,19.0,41.0,31.0
29.0272,77.0621,18.0,37.0,26.0
30.1480566,77.2893471,8.0,34.0,27.0
30.943887,76.801991,170.0,493.0,346.0
28.593883,76.270653,5.0,8.0,6.0
28.2068,76.7997,12.0,101.0,78.0
28.2068,76.7997,5.0,35.0,20.0
28.39072,77.30059,209.0,221.0,214.0
28.39072,77.30059,28.0,34.0,30.0
28.376058,77.315741,149.0,407.0,276.0
28.4417,77.3217,37.0,39.0,38.0
28.4417,77.3217,17.0,19.0,19.0
29.503664,75.467934,42.0,53.0,51.0
28.422681,77.148944,75.0,473.0,337.0
28.422681,77.148944,7.0,58.0,22.0
28.4227,77.0667,132.0,500.0,384.0
28.4227,77.0667,6.0,15.0,9.0
12.9352049,77.6814488,10.0,25.0,19.0
12.951913,77.539784,12.0,70.0,47.0
12.951913,77.539784,10.0,19.0,16.0
12.9756843,77.5660749,31.0,34.0,33.0
12.9756843,77.5660749,21.0,22.0,22.0
13.029152,77.585901,12.0,19.0,15.0
29.6953,77.0027,113.0,224.0,156.0
29.966942,76.875879,16.0,21.0,18.0
28.360699,76.93609,8.0,10.0,10.0
28.360699,76.93609,7.0,13.0,10.0
28.360699,76.93609,18.0,116.0,82.0
34.06313,74.96017,3.0,7.0,4.0
16.172806,75.659694,8.0,14.0,12.0
16.172806,75.659694,1.0,10.0,2.0
15.888653,74.541751,4.0,6.0,5.0
28.060249,76.113115,7.0,9.0,8.0
28.1485564,77.3320667,10.0,26.0,13.0
30.7057778,76.8531805555555,15.0,15.0,15.0
30.7057778,76.8531805555555,7.0,19.0,17.0
29.432304,76.972765,24.0,26.0,25.0
29.14056,75.744941,21.0,62.0,40.0
29.14056,75.744941,28.0,70.0,32.0
29.307814,76.337619,2.0,4.0,2.0
29.307814,76.337619,4.0,26.0,12.0
12.7816279,77.6299145,24.0,25.0,24.0
13.0270199,77.494094,73.0,101.0,86.0
13.0270199,77.494094,22.0,28.0,26.0
12.921418,77.502466,16.0,17.0,16.0
8.5637,76.8865,30.0,190.0,91.0
8.5637,76.8865,30.0,99.0,62.0
8.5637,76.8865,20.0,22.0,21.0
8.5149093,76.9435879,12.0,80.0,46.0
8.5149093,76.9435879,10.0,34.0,14.0
8.5149093,76.9435879,10.0,23.0,17.0
23.264759,77.381568,5.0,6.0,5.0
23.264759,77.381568,10.0,18.0,13.0
23.264759,77.381568,27.0,67.0,37.0
23.210494,77.425409,7.0,12.0,9.0
15.34763,76.181767,26.0,60.0,46.0
12.415911,75.73505,2.0,6.0,3.0
12.21041,76.37376,16.0,42.0,29.0
12.21041,76.37376,3.0,6.0,5.0
12.21041,76.37376,9.0,57.0,33.0
12.733409,77.298051,9.0,63.0,39.0
12.733409,77.298051,1.0,2.0,2.0
23.50016,80.23284,14.0,52.0,28.0
23.50016,80.23284,20.0,92.0,53.0
23.10844,77.511428,117.0,176.0,159.0
23.10844,77.511428,8.0,102.0,76.0
23.331731,75.045981,31.0,34.0,32.0
23.838586,78.759431,4.0,14.0,8.0
22.7084,75.8815,10.0,19.0,14.0
23.163174,79.973061,59.0,137.0,83.0
23.163174,79.973061,32.0,55.0,41.0
23.142888,79.916147,76.0,390.0,243.0
23.142888,79.916147,3.0,15.0,9.0
23.168606,79.932247,14.0,116.0,35.0
23.218135,79.95777,10.0,124.0,49.0
23.233584,77.400574,60.0,190.0,110.0
23.233584,77.400574,34.0,103.0,43.0
22.9682591,76.064118,16.0,50.0,28.0
26.203442,78.193251,77.0,352.0,219.0
26.203442,78.193251,3.0,6.0,4.0
26.259242,78.216432,113.0,403.0,191.0
26.259242,78.216432,1.0,21.0,7.0
16.802639,75.722694,26.0,31.0,30.0
16.802639,75.722694,11.0,12.0,11.0
16.7602,77.1428,8.0,16.0,13.0
11.875,75.3732,28.0,32.0,30.0
8.8787,76.6073,1.0,1.0,1.0
13.328028,75.797056,4.0,12.0,8.0
14.4758,75.9052,12.0,121.0,46.0
14.4758,75.9052,4.0,14.0,7.0
15.3714823,75.1160168,40.0,50.0,43.0
15.3714823,75.1160168,14.0,24.0,18.0
26.200388,78.147714,6.0,6.0,6.0
26.200388,78.147714,5.0,10.0,8.0
26.200388,78.147714,12.0,131.0,35.0
22.7289,75.8076,4.0,17.0,10.0
22.7084,75.8815,51.0,130.0,80.0
12.917348,77.622813,23.0,101.0,56.0
12.917348,77.622813,5.0,7.0,6.0
11.55358,76.55521,20.0,48.0,32.0
16.7143745,74.2426398,36.0,81.0,42.0
18.39963,76.57452,64.0,117.0,80.0
18.39963,76.57452,9.0,63.0,38.0
18.1023399,73.4783687,5.0,53.0,31.0
18.1023399,73.4783687,6.0,44.0,34.0
20.555712,74.529236,39.0,47.0,44.0
20.555712,74.529236,4.0,15.0,9.0
20.555712,74.529236,26.0,115.0,36.0
19.296481,72.840923,16.0,66.0,49.0
19.11074,72.86084,80.0,144.0,98.0
19.11074,72.86084,4.0,38.0,20.0
19.0364585,72.8954371,14.0,18.0,16.0
19.0364585,72.8954371,5.0,27.0,13.0
19.10078,72.87462,100.0,151.0,117.0
19.10078,72.87462,1.0,1.0,1.0
18.91,72.82,60.0,64.0,63.0
19.04946,72.923,21.0,83.0,46.0
21.001264,75.565602,24.0,109.0,65.0
19.854616,75.905894,53.0,170.0,100.0
19.854616,75.905894,2.0,6.0,4.0
19.854616,75.905894,9.0,25.0,17.0
19.25292,73.142019,45.0,174.0,119.0
19.25292,73.142019,1.0,1.0,1.0
19.25292,73.142019,80.0,103.0,90.0
19.192056,72.9585188,38.0,144.0,87.0
20.719516,77.000253,60.0,98.0,79.0
20.9402359,77.7895248,5.0,5.0,5.0
20.9402359,77.7895248,28.0,43.0,32.0
19.87562,75.38731,16.0,97.0,52.0
19.87562,75.38731,1.0,2.0,1.0
19.87562,75.38731,6.0,12.0,10.0
24.58434363,80.8549414,12.0,13.0,12.0
24.10897,82.64558,61.0,345.0,214.0
24.10897,82.64558,15.0,47.0,34.0
23.1633321,75.800225,3.0,34.0,14.0
19.786089,72.757971,16.0,70.0,35.0
19.9629,79.298714,2.0,2.0,2.0
19.9629,79.298714,25.0,25.0,25.0
19.9775302,79.2337086,9.0,28.0,18.0
20.918946,74.776388,115.0,156.0,134.0
19.863756,75.321188,69.0,141.0,101.0
19.863756,75.321188,2.0,5.0,2.0
19.863756,75.321188,9.0,44.0,15.0
19.863756,75.321188,12.0,56.0,14.0
19.0243902,73.0406721,2.0,238.0,138.0
19.0243902,73.0406721,53.0,189.0,129.0
19.192056,72.9585188,22.0,36.0,29.0
19.192056,72.9585188,5.0,175.0,38.0
16.6870449,74.2505872,51.0,87.0,68.0
16.6870449,74.2505872,1.0,40.0,19.0
19.053536,72.84643,38.0,72.0,64.0
19.065931,72.862131,63.0,341.0,207.0
19.065931,72.862131,1.0,81.0,18.0
19.175,72.9419,15.0,23.0,18.0
18.897756,72.81332,103.0,180.0,134.0
19.1375,72.915056,7.0,8.0,8.0
19.1375,72.915056,29.0,30.0,29.0
19.000084,72.85673,59.0,193.0,94.0
19.000084,72.85673,10.0,71.0,41.0
19.060498,72.923356,3.0,5.0,4.0
19.000083,72.813993,109.0,191.0,145.0
19.000083,72.813993,4.0,5.0,4.0
19.047,72.8746,47.0,180.0,112.0
19.047,72.8746,23.0,42.0,32.0
19.047,72.8746,7.0,14.0,11.0
19.10861,72.83622,68.0,116.0,93.0
21.14472,79.107595,14.0,111.0,46.0
21.14472,79.107595,7.0,14.0,9.0
21.14472,79.107595,3.0,166.0,25.0
21.152875,79.0517531,65.0,246.0,142.0
21.152875,79.0517531,5.0,22.0,13.0
19.0863,72.8888,10.0,20.0,16.0
19.0863,72.8888,28.0,29.0,29.0
19.19709,72.82204,71.0,181.0,110.0
19.19709,72.82204,107.0,184.0,141.0
18.96702,72.84214,14.0,23.0,18.0
18.96702,72.84214,54.0,82.0,60.0
19.1878657,72.8304069,103.0,117.0,108.0
19.95022,73.73148,20.0,109.0,50.0
19.95022,73.73148,26.0,31.0,28.0
19.9591346,73.7788008,50.0,117.0,88.0
19.9591346,73.7788008,17.0,84.0,30.0
19.090337,73.014232,6.0,8.0,7.0
19.008751,73.01662,63.0,303.0,153.0
19.008751,73.01662,37.0,38.0,38.0
21.152875,79.0517531,14.0,117.0,30.0
21.152875,79.0517531,1.0,28.0,16.0
21.143383,79.048912,16.0,70.0,32.0
21.143383,79.048912,11.0,139.0,39.0
19.173852,77.296291,16.0,28.0,22.0
20.0073285,73.7762427,26.0,152.0,92.0
20.0073285,73.7762427,5.0,5.0,5.0
20.0073285,73.7762427,9.0,47.0,47.0
19.02579,73.10297,10.0,70.0,39.0
19.063,73.1209,53.0,210.0,122.0
19.063,73.1209,42.0,117.0,105.0
18.63673,73.82487,8.0,19.0,11.0
18.63673,73.82487,2.0,4.0,3.0
18.616318,73.765797,6.0,8.0,7.0
18.616318,73.765797,2.0,5.0,3.0
18.616318,73.765797,32.0,104.0,70.0
18.60577,73.749976,4.0,117.0,47.0
18.57304,73.927715,59.0,304.0,190.0
18.57304,73.927715,24.0,99.0,59.0
18.530085,73.849598,86.0,289.0,189.0
18.547056,73.826908,39.0,115.0,75.0
19.04946,72.923,1.0,117.0,12.0
19.083694,72.920967,58.0,123.0,82.0
19.083694,72.920967,1.0,84.0,26.0
19.1653323,72.922099,10.0,11.0,11.0
11.9309,79.8027,17.0,53.0,30.0
31.62,74.876512,24.0,177.0,97.0
30.233011,74.907758,32.0,175.0,90.0
30.233011,74.907758,14.0,18.0,16.0
31.321907,75.578914,62.0,174.0,104.0
30.736056,76.209694,46.0,145.0,112.0
21.941841,86.728318,4.0,62.0,33.0
20.24079,85.836784,5.0,48.0,16.0
20.34652,85.8163,95.0,414.0,142.0
20.34652,85.8163,5.0,8.0,7.0
20.34652,85.8163,24.0,128.0,34.0
22.06156703,85.47409613,6.0,7.0,6.0
21.8004996,83.8396977,22.0,337.0,127.0
21.8004996,83.8396977,14.0,14.0,14.0
21.8004996,83.8396977,10.0,10.0,10.0
19.222279,72.957979,17.0,98.0,45.0
19.235581,73.159121,67.0,252.0,148.0
19.235581,73.159121,10.0,35.0,23.0
19.445821,72.7988231,1.0,4.0,3.0
19.445821,72.7988231,9.0,20.0,13.0
23.7176342,92.7192841,52.0,63.0,57.0
21.8004996,83.8396977,4.0,68.0,34.0
20.94185,86.1151,65.0,189.0,118.0
20.94185,86.1151,2.0,3.0,2.0
20.48891,85.84768,77.0,329.0,237.0
21.6439,85.599355,94.0,177.0,134.0
21.6439,85.599355,1.0,19.0,6.0
22.265816,86.174829,1.0,1.0,1.0
30.736056,76.209694,7.0,8.0,7.0
30.736056,76.209694,20.0,40.0,40.0
30.9028,75.8086,102.0,143.0,121.0
30.649961,76.331442,6.0,6.0,6.0
30.349388,76.366642,12.0,42.0,20.0
22.265816,86.174829,4.0,32.0,16.0
22.220833,84.809444,85.0,279.0,175.0
22.220833,84.809444,5.0,43.0,24.0
22.220833,84.809444,3.0,21.0,11.0
21.606865,85.510538,6.0,6.0,6.0
20.9360711,85.1707021,5.0,7.0,6.0
25.6635413,94.0989878,11.0,70.0,32.0
25.6635413,94.0989878,1.0,1.0,1.0
20.832874,85.104082,101.0,219.0,145.0
22.1166054,85.3945546,1.0,2.0,2.0
22.1166054,85.3945546,12.0,83.0,53.0
17.6336264,75.9132495,52.0,83.0,65.0
19.26777,72.97182,31.0,142.0,68.0
18.547056,73.826908,10.0,41.0,24.0
18.547056,73.826908,8.0,103.0,41.0
26.843698,75.766894,6.0,181.0,178.0
26.9164092,75.7994901,73.0,145.0,110.0
26.9164092,75.7994901,13.0,26.0,19.0
26.9164092,75.7994901,38.0,48.0,44.0
26.786682,75.827928,32.0,169.0,157.0
26.912329,70.909168,30.0,300.0,140.0
26.912329,70.909168,13.0,95.0,34.0
24.588397,76.172782,67.0,263.0,148.0
24.588397,76.172782,30.0,95.0,44.0
26.895552,76.334753,11.0,85.0,27.0
26.895552,76.334753,6.0,9.0,7.0
23.837789,73.714926,80.0,236.0,141.0
23.837789,73.714926,3.0,14.0,7.0
26.902909,75.836858,19.0,55.0,27.0
25.435774,75.644272,230.0,355.0,296.0
25.435774,75.644272,4.0,28.0,8.0
24.892047,74.623527,1.0,97.0,11.0
28.296139,74.961696,94.0,355.0,178.0
26.358805,73.047444,14.0,122.0,69.0
26.506177,77.025989,44.0,113.0,73.0
26.506177,77.025989,6.0,54.0,38.0
25.16409,75.858137,5.0,38.0,15.0
26.470859,74.646594,28.0,35.0,31.0
23.55519,74.44001,4.0,7.0,5.0
25.106006,76.469948,40.0,120.0,62.0
25.747299,71.393989,32.0,117.0,94.0
28.194909,76.862296,9.0,32.0,18.0
28.018792,73.292658,74.0,404.0,185.0
28.018792,73.292658,1.0,13.0,7.0
26.215415,73.070156,11.0,111.0,43.0
26.215415,73.070156,3.0,15.0,6.0
10.798548,79.838212,1.0,1.0,1.0
11.258242,77.552761,33.0,71.0,54.0
11.258242,77.552761,13.0,22.0,15.0
10.423417,78.784889,1.0,2.0,1.0
9.36399,78.831977,3.0,6.0,4.0
9.36399,78.831977,16.0,20.0,17.0
8.816428,78.099039,16.0,46.0,35.0
8.816428,78.099039,1.0,31.0,13.0
24.041198,74.780702,52.0,130.0,74.0
25.03636,73.883502,7.0,30.0,14.0
26.031443,76.359327,24.0,94.0,46.0
26.031443,76.359327,17.0,161.0,161.0
27.608912,75.153302,4.0,14.0,8.0
24.885261,72.857549,1.0,4.0,2.0
24.885261,72.857549,5.0,40.0,13.0
24.885261,72.857549,7.0,116.0,54.0
13.1036,80.2909,16.0,19.0,17.0
13.0052189,80.2398125,79.0,112.0,91.0
13.0052189,80.2398125,4.0,9.0,7.0
11.0328,77.0349,62.0,124.0,82.0
11.0328,77.0349,10.0,11.0,10.0
11.0328,77.0349,1.0,1.0,1.0
11.6829898,79.7532099,19.0,20.0,19.0
11.6829898,79.7532099,19.0,20.0,20.0
13.218341,80.32027,10.0,336.0,107.0
13.218341,80.32027,1.0,4.0,2.0
13.1278,80.2642,56.0,183.0,82.0
13.1278,80.2642,57.0,141.0,85.0
13.164544,80.26285,12.0,72.0,31.0
12.9533,80.2357,63.0,117.0,81.0
17.460103,78.334361,12.0,47.0,29.0
17.460103,78.334361,23.0,37.0,31.0
17.460103,78.334361,7.0,22.0,15.0
17.470431,78.566959,38.0,47.0,42.0
17.470431,78.566959,10.0,25.0,19.0
17.470431,78.566959,14.0,23.0,21.0
17.5184,78.278777,5.0,20.0,10.0
25.196024,75.855668,3.0,138.0,55.0
25.14389,75.821256,1.0,48.0,13.0
25.14389,75.821256,3.0,15.0,9.0
24.041198,74.780702,102.0,151.0,119.0
24.041198,74.780702,20.0,44.0,29.0
10.96782,78.080882,3.0,3.0,3.0
9.865935,78.022669,13.0,29.0,15.0
10.798548,79.838212,6.0,7.0,6.0
29.931624,73.864511,1.0,6.0,3.0
29.931624,73.864511,26.0,181.0,70.0
24.5886166,73.6321397,12.0,120.0,40.0
13.0664,80.2112,45.0,155.0,71.0
10.358535,77.984321,26.0,28.0,27.0
13.4127,80.1081,2.0,3.0,2.0
28.6603346,77.3572563,38.0,110.0,86.0
28.47272,77.482,128.0,452.0,352.0
28.557054,77.453663,175.0,500.0,393.0
28.557054,77.453663,49.0,140.0,89.0
28.557054,77.453663,12.0,20.0,16.0
28.725645,77.749675,48.0,167.0,116.0
28.725645,77.749675,8.0,16.0,12.0
17.349694,78.451437,55.0,133.0,83.0
17.349694,78.451437,12.0,21.0,17.0
17.349694,78.451437,22.0,25.0,23.0
23.8175497,91.2726974,28.0,40.0,28.0
27.106972,78.000111,65.0,366.0,243.0
27.106972,78.000111,6.0,6.0,6.0
27.106972,78.000111,19.0,86.0,58.0
25.4547,78.6039,4.0,4.0,4.0
26.428282,80.327067,58.0,415.0,147.0
26.428282,80.327067,25.0,32.0,29.0
26.509954,80.249612,32.0,109.0,62.0
26.4703136,80.3229863,72.0,241.0,131.0
26.4703136,80.3229863,51.0,58.0,56.0
26.4703136,80.3229863,8.0,16.0,13.0
27.19865833,78.00598056,86.0,500.0,204.0
27.19865833,78.00598056,4.0,19.0,10.0
27.19865833,78.00598056,18.0,19.0,18.0
27.19412,77.96237,99.0,500.0,244.0
27.19412,77.96237,6.0,127.0,27.0
27.169338,78.03582,33.0,318.0,145.0
27.169338,78.03582,6.0,8.0,7.0
27.1594,78.3953,1.0,1.0,1.0
28.646233,77.358075,9.0,10.0,9.0
28.685382,77.453839,82.0,401.0,319.0
28.685382,77.453839,6.0,143.0,24.0
28.38910936,79.42963708,65.0,183.0,109.0
28.38910936,79.42963708,36.0,37.0,37.0
28.406963,77.849831,91.0,342.0,257.0
28.406963,77.849831,1.0,79.0,23.0
17.37206,78.50864,2.0,20.0,12.0
17.37206,78.50864,16.0,32.0,19.0
17.417094,78.457437,12.0,17.0,16.0
17.544899,78.486949,18.0,33.0,27.0
17.393559,78.339194,52.0,67.0,57.0
25.425602,81.917152,18.0,73.0,35.0
25.425602,81.917152,15.0,34.0,18.0
25.494,81.863,48.0,102.0,79.0
25.494,81.863,19.0,24.0,21.0
25.3505986,82.9083074,50.0,108.0,83.0
25.301778,82.996789,58.0,114.0,83.0
25.301778,82.996789,8.0,8.0,8.0
25.301778,82.996789,1.0,1.0,1.0
25.262326,82.995408,2.0,2.0,2.0
25.262326,82.995408,10.0,30.0,14.0
25.32393,82.99687,26.0,30.0,27.0
27.571409,77.655757,21.0,319.0,97.0
30.269444,78.044167,84.0,139.0,112.0
30.269444,78.044167,2.0,2.0,2.0
28.2348927,77.8683002,14.0,28.0,20.0
26.766433,80.927299,23.0,25.0,24.0
26.86812,81.005119,62.0,275.0,155.0
26.86812,81.005119,9.0,16.0,10.0
26.86812,81.005119,20.0,34.0,27.0
26.906111,80.948222,24.0,103.0,40.0
28.9535882,77.7622941,4.0,12.0,6.0
29.06351,77.709723,2.0,79.0,22.0
28.88528,78.7388,4.0,4.0,4.0
28.88528,78.7388,21.0,26.0,22.0
28.88528,78.7388,28.0,50.0,38.0
23.618183,87.105718,6.0,19.0,12.0
23.567923,87.306843,2.0,3.0,2.0
28.856664,78.772638,16.0,38.0,25.0
28.856664,78.772638,17.0,23.0,18.0
28.849399,78.742362,60.0,201.0,105.0
28.849399,78.742362,10.0,16.0,11.0
28.802625,78.753728,34.0,246.0,96.0
28.5447608,77.3231257,2.0,4.0,3.0
28.5898,77.3101,61.0,208.0,141.0
28.56923,77.393848,87.0,211.0,144.0
28.56923,77.393848,17.0,153.0,50.0
26.83399722,80.8917361,4.0,14.0,9.0
28.9535882,77.7622941,125.0,367.0,213.0
23.685297,86.945968,2.0,9.0,5.0
23.685297,86.945968,24.0,50.0,40.0
23.508764,87.35444,13.0,69.0,37.0
22.06047,88.109737,79.0,135.0,102.0
22.06047,88.109737,13.0,21.0,16.0
22.06047,88.109737,15.0,19.0,18.0
22.629801,88.352017,71.0,184.0,131.0
