country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","13-01-2026 14:00:00",23.233584,77.400574,CO,34,103,43
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","13-01-2026 14:00:00",22.9682591,76.064118,SO2,16,50,28
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-01-2026 14:00:00",26.203442,78.193251,PM2.5,77,352,219
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-01-2026 14:00:00",26.203442,78.193251,NH3,3,6,4
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","13-01-2026 14:00:00",26.259242,78.216432,PM10,113,403,191
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","13-01-2026 14:00:00",26.259242,78.216432,SO2,1,21,7
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","13-01-2026 14:00:00",16.802639,75.722694,PM2.5,26,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","13-01-2026 14:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","13-01-2026 14:00:00",16.7602,77.1428,SO2,8,16,13
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","13-01-2026 14:00:00",11.875000,75.373200,OZONE,28,32,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","13-01-2026 14:00:00",8.8787,76.6073,NH3,1,1,1
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","13-01-2026 14:00:00",13.328028,75.797056,SO2,4,12,8
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","13-01-2026 14:00:00",14.475800,75.905200,PM2.5,12,121,46
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","13-01-2026 14:00:00",14.475800,75.905200,CO,4,14,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","13-01-2026 14:00:00",15.3714823,75.1160168,PM2.5,40,50,43
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","13-01-2026 14:00:00",15.3714823,75.1160168,OZONE,14,24,18
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","13-01-2026 14:00:00",26.200388,78.147714,NH3,6,6,6
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","13-01-2026 14:00:00",26.200388,78.147714,SO2,5,10,8
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","13-01-2026 14:00:00",26.200388,78.147714,CO,12,131,35
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","13-01-2026 14:00:00",22.7289,75.8076,OZONE,4,17,10
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","13-01-2026 14:00:00",22.7084,75.8815,PM2.5,51,130,80
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","13-01-2026 14:00:00",12.917348,77.622813,NO2,23,101,56
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","13-01-2026 14:00:00",12.917348,77.622813,NH3,5,7,6
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","13-01-2026 14:00:00",11.55358,76.55521,PM2.5,20,48,32
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","13-01-2026 14:00:00",16.7143745,74.2426398,CO,36,81,42
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","13-01-2026 14:00:00",18.39963,76.57452,PM2.5,64,117,80
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","13-01-2026 14:00:00",18.39963,76.57452,OZONE,9,63,38
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","13-01-2026 14:00:00",18.1023399,73.4783687,SO2,5,53,31
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","13-01-2026 14:00:00",18.1023399,73.4783687,CO,6,44,34
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-01-2026 14:00:00",20.555712,74.529236,NO2,39,47,44
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-01-2026 14:00:00",20.555712,74.529236,SO2,4,15,9
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","13-01-2026 14:00:00",20.555712,74.529236,CO,26,115,36
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","13-01-2026 14:00:00",19.296481,72.840923,CO,16,66,49
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-01-2026 14:00:00",19.11074,72.86084,PM2.5,80,144,98
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-01-2026 14:00:00",19.11074,72.86084,NH3,4,38,20
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","13-01-2026 14:00:00",19.0364585,72.8954371,NH3,14,18,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","13-01-2026 14:00:00",19.0364585,72.8954371,SO2,5,27,13
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-01-2026 14:00:00",19.10078,72.87462,PM10,100,151,117
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-01-2026 14:00:00",19.10078,72.87462,NO2,1,1,1
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-01-2026 14:00:00",18.910000,72.820000,CO,60,64,63
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-01-2026 14:00:00",19.04946,72.9230,NO2,21,83,46
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","13-01-2026 14:00:00",21.001264,75.565602,OZONE,24,109,65
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","13-01-2026 14:00:00",19.854616,75.905894,PM10,53,170,100
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","13-01-2026 14:00:00",19.854616,75.905894,NH3,2,6,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","13-01-2026 14:00:00",19.854616,75.905894,SO2,9,25,17
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-01-2026 14:00:00",19.25292,73.142019,PM10,45,174,119
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-01-2026 14:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-01-2026 14:00:00",19.25292,73.142019,CO,80,103,90
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","13-01-2026 14:00:00",19.192056,72.9585188,PM2.5,38,144,87
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","13-01-2026 14:00:00",20.719516,77.000253,PM10,60,98,79
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","13-01-2026 14:00:00",20.9402359,77.7895248,NH3,5,5,5
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","13-01-2026 14:00:00",20.9402359,77.7895248,SO2,28,43,32
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","13-01-2026 14:00:00",20.939198,77.765701,PM10,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","13-01-2026 14:00:00",19.875620,75.387310,NO2,16,97,52
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","13-01-2026 14:00:00",19.875620,75.387310,SO2,1,2,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","13-01-2026 14:00:00",19.875620,75.387310,CO,6,12,10
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-01-2026 14:00:00",24.58434363,80.8549414,NO2,12,13,12
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","13-01-2026 14:00:00",24.108970,82.645580,PM2.5,61,345,214
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","13-01-2026 14:00:00",24.108970,82.645580,OZONE,15,47,34
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","13-01-2026 14:00:00",23.1633321,75.800225,SO2,3,34,14
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","13-01-2026 14:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","13-01-2026 14:00:00",19.786089,72.757971,NO2,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","13-01-2026 14:00:00",19.786089,72.757971,OZONE,16,70,35
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","13-01-2026 14:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","13-01-2026 14:00:00",19.962900,79.298714,OZONE,25,25,25
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-01-2026 14:00:00",19.9775302,79.2337086,NO2,9,28,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","13-01-2026 14:00:00",20.918946,74.776388,PM10,115,156,134
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","13-01-2026 14:00:00",19.863756,75.321188,PM10,69,141,101
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","13-01-2026 14:00:00",19.863756,75.321188,NH3,2,5,2
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","13-01-2026 14:00:00",19.863756,75.321188,SO2,9,44,15
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","13-01-2026 14:00:00",19.863756,75.321188,OZONE,12,56,14
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","13-01-2026 14:00:00",19.0243902,73.0406721,PM2.5,2,238,138
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","13-01-2026 14:00:00",19.0243902,73.0406721,PM10,53,189,129
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","13-01-2026 14:00:00",19.192056,72.9585188,CO,22,36,29
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","13-01-2026 14:00:00",19.192056,72.9585188,OZONE,5,175,38
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","13-01-2026 14:00:00",16.6870449,74.2505872,PM2.5,51,87,68
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","13-01-2026 14:00:00",16.6870449,74.2505872,OZONE,1,40,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-01-2026 14:00:00",19.053536,72.84643,CO,38,72,64
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","13-01-2026 14:00:00",19.065931,72.862131,PM2.5,63,341,207
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","13-01-2026 14:00:00",19.065931,72.862131,OZONE,1,81,18
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-01-2026 14:00:00",19.1750,72.9419,NO2,15,23,18
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-01-2026 14:00:00",18.897756,72.813320,PM10,103,180,134
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-01-2026 14:00:00",19.137500,72.915056,NO2,7,8,8
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-01-2026 14:00:00",19.137500,72.915056,SO2,29,30,29
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","13-01-2026 14:00:00",19.000084,72.856730,PM2.5,59,193,94
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","13-01-2026 14:00:00",19.000084,72.856730,CO,10,71,41
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","13-01-2026 14:00:00",19.060498,72.923356,NH3,3,5,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-01-2026 14:00:00",19.000083,72.813993,PM10,109,191,145
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-01-2026 14:00:00",19.000083,72.813993,NH3,4,5,4
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","13-01-2026 14:00:00",19.047000,72.874600,PM10,47,180,112
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","13-01-2026 14:00:00",19.047000,72.874600,SO2,23,42,32
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","13-01-2026 14:00:00",19.047000,72.874600,CO,7,14,11
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","13-01-2026 14:00:00",19.10861,72.83622,PM10,68,116,93
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","13-01-2026 14:00:00",21.14472,79.107595,NO2,14,111,46
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","13-01-2026 14:00:00",21.14472,79.107595,NH3,7,14,9
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","13-01-2026 14:00:00",21.14472,79.107595,CO,3,166,25
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","13-01-2026 14:00:00",21.152875,79.0517531,PM2.5,65,246,142
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","13-01-2026 14:00:00",21.152875,79.0517531,NH3,5,22,13
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-01-2026 14:00:00",19.1653323,72.922099,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-01-2026 14:00:00",19.0863,72.8888,CO,10,20,16
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-01-2026 14:00:00",19.0863,72.8888,OZONE,28,29,29
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-01-2026 14:00:00",19.19709,72.82204,PM2.5,71,181,110
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-01-2026 14:00:00",19.19709,72.82204,PM10,107,184,141
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-01-2026 14:00:00",18.96702,72.84214,SO2,14,23,18
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-01-2026 14:00:00",18.96702,72.84214,CO,54,82,60
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","13-01-2026 14:00:00",19.1878657,72.8304069,PM10,103,117,108
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","13-01-2026 14:00:00",19.950220,73.731480,NO2,20,109,50
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","13-01-2026 14:00:00",19.950220,73.731480,CO,26,31,28
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","13-01-2026 14:00:00",19.9591346,73.7788008,PM2.5,50,117,88
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","13-01-2026 14:00:00",19.9591346,73.7788008,CO,17,84,30
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.090337,73.014232,NH3,6,8,7
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.008751,73.016620,PM2.5,63,303,153
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.008751,73.016620,NO2,37,38,38
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","13-01-2026 14:00:00",21.152875,79.0517531,CO,14,117,30
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","13-01-2026 14:00:00",21.152875,79.0517531,OZONE,1,28,16
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","13-01-2026 14:00:00",21.143383,79.048912,NO2,16,70,32
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","13-01-2026 14:00:00",21.143383,79.048912,SO2,11,139,39
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","13-01-2026 14:00:00",19.173852,77.296291,CO,16,28,22
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","13-01-2026 14:00:00",20.0073285,73.7762427,PM10,26,152,92
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","13-01-2026 14:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","13-01-2026 14:00:00",20.0073285,73.7762427,OZONE,9,47,47
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.02579,73.10297,NO2,10,70,39
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.0630,73.1209,PM2.5,53,210,122
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","13-01-2026 14:00:00",19.0630,73.1209,CO,42,117,105
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","13-01-2026 14:00:00",18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","13-01-2026 14:00:00",18.63673,73.82487,NH3,8,19,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","13-01-2026 14:00:00",18.63673,73.82487,SO2,2,4,3
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","13-01-2026 14:00:00",18.616318,73.765797,NH3,6,8,7
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","13-01-2026 14:00:00",18.616318,73.765797,SO2,2,5,3
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","13-01-2026 14:00:00",18.616318,73.765797,CO,32,104,70
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","13-01-2026 14:00:00",18.605770,73.749976,CO,4,117,47
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","13-01-2026 14:00:00",18.573040,73.927715,PM2.5,59,304,190
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","13-01-2026 14:00:00",18.573040,73.927715,NO2,24,99,59
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","13-01-2026 14:00:00",18.530085,73.849598,PM2.5,86,289,189
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","13-01-2026 14:00:00",18.530085,73.849598,PM10,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","13-01-2026 14:00:00",18.547056,73.826908,PM2.5,39,115,75
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-01-2026 14:00:00",19.04946,72.9230,OZONE,1,117,12
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","13-01-2026 14:00:00",19.083694,72.920967,PM2.5,58,123,82
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","13-01-2026 14:00:00",19.083694,72.920967,CO,1,84,26
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-01-2026 14:00:00",19.1653323,72.922099,NH3,10,11,11
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","13-01-2026 14:00:00",21.869985,85.167016,CO,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","13-01-2026 14:00:00",21.869985,85.167016,OZONE,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","13-01-2026 14:00:00",11.9309,79.8027,NO2,17,53,30
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","13-01-2026 14:00:00",31.620000,74.876512,PM2.5,24,177,97
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","13-01-2026 14:00:00",30.233011,74.907758,PM2.5,32,175,90
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","13-01-2026 14:00:00",30.233011,74.907758,NO2,14,18,16
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","13-01-2026 14:00:00",31.321907,75.578914,PM2.5,62,174,104
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","13-01-2026 14:00:00","30.736056 ",76.209694,PM10,46,145,112
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","13-01-2026 14:00:00",21.941841,86.728318,NO2,4,62,33
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.240790,85.836784,SO2,5,48,16
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.34652,85.81630,PM10,95,414,142
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.34652,85.81630,NH3,5,8,7
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","13-01-2026 14:00:00",20.34652,85.81630,CO,24,128,34
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","13-01-2026 14:00:00",22.06156703,85.47409613,NO2,6,7,6
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","13-01-2026 14:00:00",21.8004996,83.8396977,PM2.5,22,337,127
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","13-01-2026 14:00:00",21.8004996,83.8396977,NO2,14,14,14
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","13-01-2026 14:00:00",21.8004996,83.8396977,NH3,10,10,10
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","13-01-2026 14:00:00",19.222279,72.957979,OZONE,17,98,45
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","13-01-2026 14:00:00",19.235581,73.159121,PM10,67,252,148
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","13-01-2026 14:00:00",19.235581,73.159121,NO2,10,35,23
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","13-01-2026 14:00:00",19.4458210,72.7988231,NH3,1,4,3
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","13-01-2026 14:00:00",19.4458210,72.7988231,SO2,9,20,13
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","13-01-2026 14:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","13-01-2026 14:00:00",23.7176342,92.7192841,PM2.5,52,63,57
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","13-01-2026 14:00:00",21.8004996,83.8396977,CO,4,68,34
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","13-01-2026 14:00:00",20.94185,86.11510,PM10,65,189,118
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","13-01-2026 14:00:00",20.94185,86.11510,NH3,2,3,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","13-01-2026 14:00:00","20.48891     ","85.84768     ",PM2.5,77,329,237
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-01-2026 14:00:00",21.643900,85.599355,PM10,94,177,134
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","13-01-2026 14:00:00",21.643900,85.599355,SO2,1,19,6
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","13-01-2026 14:00:00",22.265816,86.174829,NH3,1,1,1
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","13-01-2026 14:00:00","30.736056 ",76.209694,NH3,7,8,7
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","13-01-2026 14:00:00","30.736056 ",76.209694,OZONE,20,40,40
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","13-01-2026 14:00:00",30.9028,75.8086,PM10,102,143,121
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","13-01-2026 14:00:00",30.649961,76.331442,NH3,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","13-01-2026 14:00:00",30.349388,76.366642,OZONE,12,42,20
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","13-01-2026 14:00:00",31.0325454,76.5623046,PM2.5,NA,NA,NA
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","13-01-2026 14:00:00",31.0325454,76.5623046,SO2,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","13-01-2026 14:00:00",22.265816,86.174829,SO2,4,32,16
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","13-01-2026 14:00:00",22.220833,84.809444,PM2.5,85,279,175
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","13-01-2026 14:00:00",22.220833,84.809444,NO2,5,43,24
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","13-01-2026 14:00:00",22.220833,84.809444,OZONE,3,21,11
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","13-01-2026 14:00:00",21.606865,85.510538,NH3,6,6,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","13-01-2026 14:00:00",20.9360711,85.1707021,NH3,5,7,6
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","13-01-2026 14:00:00",25.6635413,94.0989878,PM10,11,70,32
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","13-01-2026 14:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","13-01-2026 14:00:00",20.832874,85.104082,PM10,101,219,145
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","13-01-2026 14:00:00",22.1166054,85.3945546,NH3,1,2,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","13-01-2026 14:00:00",22.1166054,85.3945546,CO,12,83,53
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","13-01-2026 14:00:00",17.6336264,75.9132495,PM2.5,52,83,65
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","13-01-2026 14:00:00",19.26777,72.97182,NO2,31,142,68
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","13-01-2026 14:00:00",18.547056,73.826908,NO2,10,41,24
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","13-01-2026 14:00:00",18.547056,73.826908,CO,8,103,41
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","13-01-2026 14:00:00",26.843698,75.766894,OZONE,6,181,178
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-01-2026 14:00:00",26.9164092,75.7994901,PM10,73,145,110
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","13-01-2026 14:00:00",26.9164092,75.7994901,SO2,13,26,19
